imdbID,title,url,imdbRating,rottenTomatoRating,metacriticRating,imdbVotes,duration,year,oscarNominations,noOfAwards,noOfNominations,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,directors,writers,actors,production,country,language,Type,Plot,BoxOffice,Rated,Genre
tt0159567,Mobile Suit Gundam 0083: Stardust Memory,http://www.imdb.com/title/tt0159567/,7.9,nan,nan,829,nan,1991–,nan,nan,nan,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,Yoshiyuki Tomino- Hajime Yatate,Ryô Horikawa- Akio Ôtsuka- Rei Sakuma- Dorothy Elias-Fahn,nan,Japan,Japanese,series,After the One Year War- Peace was signed between Zeon and the Earth Federation. Three years later- however- some remaining forces of Zeon who never gave up steal the new Federation mobile ...,nan,Not Rated,Animation- Action- Drama- Sci-Fi
tt1077066,Sunshine Days,http://www.imdb.com/title/tt1077066/,nan,nan,nan,nan,nan,2007–,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Takayuki Takemoto,nan,Japan,Japanese,series,nan,nan,nan,Comedy
tt1294093,Taking Liberties,http://www.imdb.com/title/tt1294093/,nan,nan,nan,nan,1800,1992–,nan,nan,nan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,John Ware,nan,UK,English,series,nan,nan,nan,Documentary
tt1685471,This Is England '86,http://www.imdb.com/title/tt1685471/,8.3,nan,nan,10719,2820,2010,nan,4,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Andrew Ellis- Andrew Shim- Chanel Cresswell- Danielle Watson,nan,UK,English,series,This Is England '86 is a 2010 British drama miniseries written by Shane Meadows and Jack Thorne. A spin-off from the 2006 film This Is England- and set three years later- it focuses on the mod revival scene rather than the skinhead subculture. Like the film- This Is England '86 stars Thomas Turgoose as Shaun- although Lol (Vicky McClure) and Woody (Joe Gilgun) play even more central roles. The story takes place during the 1986 FIFA World Cup. As Shaun completes his last school exam- he realises he will have to find his way in the world. His friends- who include Woody- Lol- Smell- Gadget and Meggy- are still around- looking for love- entertainment and employment.,nan,TV-MA,Crime- Drama
tt2601492,The Waiting Room,http://www.imdb.com/title/tt2601492/,nan,nan,nan,nan,nan,2011–,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Malorie Bryant,nan,USA,English,series,Four actresses from four very different backgrounds soon find out that it's a small world in NYC's theatrical industry. What ensues in the waiting room is perhaps more entertaining- however- than what they are auditioning for.,nan,nan,Comedy
tt0096657,Mr. Bean,http://www.imdb.com/title/tt0096657/,8.5,nan,nan,98683,1500,1990–1995,nan,4,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Rowan Atkinson- Richard Curtis,Rowan Atkinson,nan,UK,English,series,Mr. Bean is a grown man who seems to have been literally born yesterday. He gets up to ingenious oddball nonsense every episode while all the time remaining silent. When he does speak- it's with a croaky voice.,nan,TV-G,Comedy- Family
tt1839417,Bent,http://www.imdb.com/title/tt1839417/,6.8,nan,nan,2459,1800,2012,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Tad Quill,Amanda Peet- David Walton- Margo Harshman- Joey King,nan,USA,English,series,On the surface- Alex and Pete could not be more different. The recently divorced Alex is a hard-working- high-strung lawyer who is raising her 10-year-old daughter- Charlie- as a single mom following her husband's incarceration for insider trading. Unwilling to let anything get in her way- she downsizes into a smaller house and hires charismatic Pete- a free-spirited ladies man and recovering gambling addict who desperately needs this gig with Alex to jumpstart his life -- and prove that he is no longer a screw-up. Upon hiring him- Alex quickly realizes that she has met her match in Pete- who -- along with his motley construction crew - will not only tear apart her kitchen- but transform her worldview in the process.,nan,nan,Comedy
tt0105957,The Borrowers,http://www.imdb.com/title/tt0105957/,6.9,nan,nan,581,9840,1992–,nan,4,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Ian Holm- Penelope Wilton- Rebecca Callard- Paul Cross,nan,UK,English,series,The Borrowers are small- 15cm high humans who live in the English hinterland. They live out their lives in mouse-hole sized nooks in human homes- and survive by 'borrowing' all they need from the house and its inhabitants. This series follows young girl Arriety- and her parents Pod and Homily- as they are displaced from their home and try to find a new home- with the help of a human boy- George.,nan,nan,Adventure- Fantasy- Family
tt7390284,Darklands,http://www.imdb.com/title/tt7390284/,6.3,nan,nan,90,nan,2019–,nan,nan,nan,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Dane Whyte O'Hara- Thommas Kane-Byrne- Judith Roddy- Mark O'Halloran,nan,Ireland,nan,series,A young MMA fighter with dreams of escaping his tough neighborhood is drawn into a dangerous world of drug gangs and violence when his brother goes missing.,nan,nan,Crime- Drama
tt2196584,Lily's Driftwood Bay,http://www.imdb.com/title/tt2196584/,7.9,nan,nan,50,nan,2014–,nan,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Colin Williams,Orlagh O'Keefe- Peter Mullan- Stephen Fry- Annette Crosbie,nan,UK,English,series,Lily is 5 years old and lives with her Dad in a little hut on the beach. Across the way is Driftwood Bay - the island that Lily can see from her window- and it is here that the characters that she has created from her imagination come to life. Every day the sea washes up a new treasure which sparks Lily's imagination about what might be happening on Driftwood Bay. And so- accompanied by her best friend Gull- the clever seagull- an adventure begins as they go across the way to Driftwood Bay.,nan,TV-Y,Animation
