imdbID,title,url,imdbRating,imdbVotes,duration,year,specialNominations,noOfAwards,noOfNominations,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,directors,writers,actors,country,language,Type,Plot,Rated,Genre,totalSeasons
tt0124932,20/20,http://www.imdb.com/title/tt0124932/,6.6,1628,3600,1978–,None,42,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,nan,Roone Arledge,David Muir- Elizabeth Vargas- Amy Robach,USA,English,series,Among the most recognized and revered television newsmagazines- "20/20" was ABC's answer to CBS's "60 Minutes." Though some stories were humorous- light-hearted and sometimes frivolous features- the meat of "20/20's" programming was investigative reporting many times exposing corporate- medical- educational and governmental wrongdoing- incompetence and criminal negligence and reports on news events of the week from (often) different angles than was seen on the nightly news. Oftentimes- co-host Walters interviewed a prominent celebrity- politician or other newsmaker (among her most famous interviews included her fearless interview of feared Libyan dictator Muhammar Qaddafi; and her inspirational story of Gen. Norman Schwarzkopf- who was interviewed shortly after the Persian Gulf War had ended). The show's regular cast of contributors filed the reports- with the most prolific including John Stossel (who once had his nose broken while interviewing a World Wrestling Federation wrestler)- Lynn Sherr- Stone Phillips (before he joined "Dateline NBC") and Catherine Crier. Though most of the reports proved to be factual- some were heralded as sensationalist; others led to allegations of libel while at least one story later proved to be an embarrassing hoax.,Unrated,Documentary- News,43
tt0047702,The 20th Century-Fox Hour,http://www.imdb.com/title/tt0047702/,8.2,84,3600,1955–1957,None4:Primetime Emmys;,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Joseph Cotten- Carl Benton Reid- Grandon Rhodes- Robert Foulk,USA,English,series,An Anthology of mini-features- new productions largely consisted of hasty retreads of successful Fox movies.,nan,Drama,1
tt0092312,21 Jump Street,http://www.imdb.com/title/tt0092312/,7.2,10481,3600,1987–1991,None,2,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,nan,Stephen J. Cannell- Patrick Hasburgh,Holly Robinson Peete- Steven Williams- Peter DeLuise- Johnny Depp,USA,English,series,21 Jump Street is the headquarters for a squad of police officers who specialize in investigations relating to young people. Each of the Jump St. personnel was selected for their ability to pass for high school or college students- allowing them to operate undercover in areas where it is difficult for regular police officers to blend in unnoticed.,TV-14,Crime- Drama- Mystery,5
tt0088470,227,http://www.imdb.com/title/tt0088470/,6.5,2479,1800,1985–1990,None1:Golden Globe;,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Bill Boulware- Jack Elinson- Michael G. Moye,Helen Martin- Marla Gibbs- Hal Williams- Alaina Reed-Hall,USA,English,series,Based on a play about the lives of women residing in a black apartment building in 1950s Chicago- by Christine Houston- Marla Gibbs- who first shot to stardom for playing the sarcastic housekeeper to Louise & George Jefferson- Florence Johnston- in "The Jeffersons-" got her own series. In this sitcom- she starred as Mary Jenkins- a tart-tongued- sharp housewife- who enjoyed a great deal of gossip- and often spoke of what she'd believed- not-so-good results. 227 was also about the many African-Americans who resided in a Washington- D.C. apartment building- among the many of her residents were Lester Jenkins- Mary's husband who was a construction worker- Brenda Jenkins- a teenaged daughter of Mary's & Lester's- whose very scholarly- when at times- she overdoes things and apologizes- Pearl Shay- an annoying- yet open-minded neighbor- who believes in gossip- the same topic Mary believes in- and Rose Halloway- a best friend of Mary's who show sympathy to the neighbors- who in turn- had a daughter- Tiffany. When the landlord dies [in the pilot episode]- Rose took over Mr. Calloway's place- afterwards- until the fourth season. But at least somebody was as argumentative to Mary- until one day- her attractive- young building vamp- Sandra Clark- came over- and started feuding off and on with Mary about their own respective lives.,TV-PG,Comedy,5
tt5345490,24: Legacy,http://www.imdb.com/title/tt5345490/,6.2,9814,2460,2016–2017,None,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,nan,Robert Cochran- Manny Coto- Evan Katz- Joel Surnow,Corey Hawkins- Miranda Otto- Anna Diop- Teddy Sears,USA,English,series,After leading a mission to eliminate terrorist leader Ibrahim Bin-Khalid- Eric Carter returns to the U.S. and finds out that he and his squad mates are targeted for assassination in retaliation for Bin-Khalid's death. With nowhere else to turn- Carter asks CTU to help him save his life while also stopping one of the largest-scale terror attacks on American soil.,TV-14,Action- Crime- Drama- Mystery- Thriller,1
tt2402144,$24 in 24,http://www.imdb.com/title/tt2402144/,6.9,15,nan,2012–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Jeff Mauro,USA,English,series,Food Network star Jeff Mauro is eating his way across America... $24 at a time. From the West Coast to the Great Lakes to the Northeast- Jeff is on a mission to prove that eating great food doesn't have to break the bank. In each city- he'll set out to get breakfast- lunch- dinner and a snack ... all for under $24. Can he do it? Tune in to find out!,nan,Reality-TV,1
tt0078558,240-Robert,http://www.imdb.com/title/tt0078558/,7.5,145,3600,1979–1981,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,John Bennett Perry- Mark Harmon- Joanna Cassidy- Brian Frishman,USA,English,series,240-ROBERT followed the exploits of the Los Angeles County Sheriff's Department Emergency Services Detail. Utilizing helicopters- boats and a customized Ford Bronco- the team managed to extract hapless citizens from various dangerous situations. The series was based on the real life 240 unit of the Sheriff's Department.,nan,Adventure,1
tt8689502,25 Words or Less,http://www.imdb.com/title/tt8689502/,6.8,46,1800,2018–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Meredith Vieira,USA,nan,series,25 Words or Less includes two teams comprised of celebrities and civilians against each other in a fast-paced word game with a top prize of $10-000. In the beginning rounds of the game- ...,TV-PG,Game-Show,1
tt0185049,The (New) $25-000 Pyramid,http://www.imdb.com/title/tt0185049/,6.6,253,1800,1973–1991,None,17,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Dick Clark,USA,English,series,The object of the game is simple...to get to the top of the Pyramid (aka "Winner's Circle") in the shortest time possible. But to do so- contestants must face celebrities (and vice versa) by naming as many answers in a particular category as possible within 30 seconds. If a contestant wins the main game- they get the right to go to the Winner's Circle to try for the grand prize- which throughout the series has ranged from $10-000 to $25-000. The most popular incarnation of the series has been "The $100-000 Pyramid"- where three top contestants who have gone to the pyramid in the shortest amount of time return for a Tournament Of Champions- which the grand prize is $100-000.,TV-G,Game-Show,16
tt0049991,26 Men,http://www.imdb.com/title/tt0049991/,7.8,74,1800,1957–1959,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nan,nan,Tristram Coffin- Kelo Henderson,USA,English,series,True stories of the Arizona rangers around 1900.,nan,Western,2
