imdbID,title,url,imdbRating,rottenTomatoRating,metacriticRating,imdbVotes,duration,year,oscarNominations,noOfAwards,noOfNominations,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,directors,writers,actors,production,country,language,Type,Plot,BoxOffice,Rated,Genre
tt0251320,Pehchaan,http://www.imdb.com/title/tt0251320/,4.4,nan,nan,127,8280,1993,nan,nan,nan,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Deepak S. Shivdasani,Robin Bhatt,Sunil Shetty- Saif Ali Khan- Shilpa Shirodkar- Madhoo,nan,India,Hindi,movie,A convict by the name of Yogi Shankar is accused of sexual molestation in court. The Judge Jagdish Verma who is responsible for passing Jogi's sentence is well aware of Jogi's behavior as ...,nan,nan,Action- Drama- Thriller
tt0172980,Pehla Nasha,http://www.imdb.com/title/tt0172980/,5.3,nan,nan,261,7860,1993,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Ashutosh Gowariker,Sanjay Chhel (dialogue)- Ashutosh Gowariker (screenplay)- Neeraj Vora (screenplay),Deepak Tijori- Pooja Bhatt- Raveena Tandon- Makrand Deshpande,nan,India,Hindi,movie,Uncredited remake of Brian De Palma's "Body Double",nan,nan,Mystery- Drama- Thriller
tt0156891,Phir Teri Kahani Yaad Aayee,http://www.imdb.com/title/tt0156891/,6.1,nan,nan,201,6300,1993,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mahesh Bhatt,Jay Dixit,Pooja Bhatt- Rahul Roy- Pooja Bedi- Avtar Gill,nan,India,Hindi,movie,Alcoholic movie director- Rahul (Rahul Roy) ends up in a Rehabilitation Centre. Once there- he finds out that there is an inmate who is suicidal and has deep ranging mental problems- namely...,nan,nan,Romance- Drama
tt0107821,Phool Aur Angaar,http://www.imdb.com/title/tt0107821/,5.6,nan,nan,113,8760,1993,nan,nan,nan,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ashok Gaekwad,nan,Arjun- Asrani- Mohnish Bahl- Bajrangi,nan,India,Hindi,movie,Vijay Saxena lives a middle-class lifestyle along with his college-going sister- Sweety- in a small town in India. He gets a job as a Professor at the City College- where he meets with ...,nan,Not Rated,Action- Drama
tt0107821,Phool Aur Angaar,http://www.imdb.com/title/tt0107821/,5.6,nan,nan,113,8760,1993,nan,nan,nan,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ashok Gaekwad,nan,Arjun- Asrani- Mohnish Bahl- Bajrangi,nan,India,Hindi,movie,Vijay Saxena lives a middle-class lifestyle along with his college-going sister- Sweety- in a small town in India. He gets a job as a Professor at the City College- where he meets with ...,nan,Not Rated,Action- Drama
tt0376080,Platform,http://www.imdb.com/title/tt0376080/,3.7,nan,nan,169,9000,1993,nan,nan,nan,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Deepak Pawar,Robin Bhatt,Ajay Devgn- Tisca Chopra- Priya- Prithvi,nan,India,Hindi,movie,Vikram is a hardworking farmer who lives in a village with his mother and younger brother- Rajoo. Vikram utilizes all his efforts and money to educate Rajoo; when their mother passes away ...,nan,nan,Action- Crime- Drama
tt0107867,Prateeksha,http://www.imdb.com/title/tt0107867/,5.8,nan,nan,18,nan,1993,nan,nan,nan,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lawrence D'Souza,Talat Rekhi (dialogue)- Talat Rekhi,Vikas Anand- Master Bunty- Chandrashekhar- Moushumi Chatterjee,nan,India,Hindi,movie,Laxmi (Moushumi Chatterjee) was a heart-breaker during her college days- and one of her jilted suitors was Dinesh Khanna (Danny Denzongpa)- who never quite got over her rejecting him. Laxmi...,nan,nan,Action- Crime
tt0107166,Hum Hain Rahi Pyar Ke,http://www.imdb.com/title/tt0107166/,7.4,74.0,nan,4982,9780,1993,nan,4,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mahesh Bhatt,Robin Bhatt (dialogue)- Robin Bhatt (screenplay)- Robin Bhatt (script)- Robin Bhatt (story)- Aamir Khan (screenplay)- Sujit Sen (story),Aamir Khan- Juhi Chawla- Sharokh Bharucha- Kunal Khemu,nan,India,Hindi,movie,Rahul Malhotra (Aamir Khan) is the manager of the heavily in debt family business. He is also the guardian of his dead sister's mischievous kids. Rahul hires Vaijayanti (Juhi Chawla) as ...,nan,nan,Drama- Family- Comedy- Romance
tt0193449,Rang,http://www.imdb.com/title/tt0193449/,4.7,nan,nan,158,9000,1993,nan,nan,nan,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Talat Jani,Rumi Jaffery (screenplay)- Talat Jani (story)- Sagar Sarhadi (dialogue),Jeetendra- Amrita Singh- Kamal Sadanah- Ayesha Jhulka,nan,India,Hindi,movie,Although Suchitra has been marry to Madhav Singh for years she has always been conscious about maintaining a slim figure which in her believe will make her look young. She watched ...,nan,nan,Drama- Romance
tt0107986,Roop Ki Rani Choron Ka Raja,http://www.imdb.com/title/tt0107986/,4.9,nan,nan,797,11400,1993,nan,nan,nan,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,Satish Kaushik,Javed Akhtar (dialogue)- Javed Akhtar (screenplay)- Javed Akhtar (story),Anil Kapoor- Sridevi- Anupam Kher- Paresh Rawal,nan,India,Hindi,movie,Custom Officer- Verma red-handily catches Jagmohan Lal alias Jugran- smuggling price-less diamonds through India's airport. Before Verma could arrest him; he is killed by Jugran who then ...,nan,nan,Action- Drama- Musical- Romance- Thriller
