imdbID,title,url,imdbRating,rottenTomatoRating,metacriticRating,imdbVotes,duration,year,oscarNominations,noOfAwards,noOfNominations,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,directors,writers,actors,production,country,language,Type,Plot,BoxOffice,Rated,Genre
tt3635760,Lemonade Stand,http://www.imdb.com/title/tt3635760/,nan,nan,nan,nan,nan,2014–,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Caileigh Scott- Katherine Franta,nan,USA,English,series,Ellie Safford and Natalie Gilman are two smart and savvy college-educated gals in their mid-20s. That have everything - except for careers. Or even jobs for that matter. In a moment of desperation- with just 5 days until their rent checks are due- they open a lemonade stand. What could go wrong?,nan,TV-14,Comedy
tt1541148,The Message Board,http://www.imdb.com/title/tt1541148/,nan,nan,nan,nan,nan,2009,nan,nan,nan,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Mark Eugene Garcia- Jason Barker- Caroline Clay- Margaret Curry,nan,nan,nan,series,nan,nan,nan,Comedy
tt0972658,Hua Mulan,http://www.imdb.com/title/tt0972658/,7.5,nan,nan,58,nan,1998–,nan,nan,nan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Anita Yuen- Wenzhuo Zhao- Xing Sun- En-Chun Chiao,nan,Hong Kong,Cantonese,series,A young girl- Hua Mulan decides to pretend to be a man in order to stop her sickly old father from being called up for the army. She fools everyone but ends up with more than she bargained for when she falls for one of the young generals Li Leung.,nan,nan,Action
tt1069207,Jack Hunter and the Lost Treasure of Ugarit,http://www.imdb.com/title/tt1069207/,4.7,nan,nan,1203,16920,2008–,nan,nan,nan,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Ivan Sergei- Joanne Kelly- Thure Riefenstein- Susan Ward,nan,USA,English- German- Arabic- Russian- French,series,A globetrotting archaeologist discovers danger and intrigue while searching for an elusive treasure of the ancient Kingdom of Ugarit.,nan,nan,Action- Adventure- Fantasy
tt3088238,The Gods of Wheat Street,http://www.imdb.com/title/tt3088238/,8.0,nan,nan,112,3420,2013–,nan,nan,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Kelton Pell- Lisa Flanagan- Shari Sebbens- Bruce R. Carter,nan,Australia,English,series,"The Gods of Wheat Street" is a 6 x 1 hour television drama series that transports the audience into the world- hearts and humour of the Freeburns- a modern Aboriginal family of local legends. Each episode spans a few hectic days with a touch of magic and enough deadpan humour to help our characters rise above obstacles that would bring mere mortals to their knees - and get on with the important matters of love- family and football. Head of the family before his time- Odin Freeburn is being pulled in all directions. As a young boy 20 years ago he promised his dying mother he would keep the family together. Now he has one brother in jail- another brother is in love with the daughter of the family enemy- and his wife has run away to the city leaving him to raise their two daughters. His employer has just died- his sister-in-law is in love with him- and the spirit of his mother Eden has come back on a mission to protect the important destiny of the Freeburn line...just a normal day for Odin Freeburn. But there are schemes against him and pressure is mounting for Odin. Can he let go of his past in time to save the future?,nan,nan,Drama
tt10850932,Crash Landing on You,http://www.imdb.com/title/tt10850932/,8.8,nan,nan,7588,4200,2019–2020,nan,nan,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Hyun Bin- Ye-jin Son- Ji-hye Seo- Jung-hyun Kim,nan,South Korea,Korean,series,The absolute top secret love story of a chaebol heiress who made an emergency landing in North Korea because of a paragliding accident and a North Korean special officer who falls in love with her and who is hiding and protecting her.,nan,TV-14,Comedy- Romance
tt0805382,Avez-vous déjà vu..?,http://www.imdb.com/title/tt0805382/,7.4,nan,nan,149,60,2006–,nan,nan,nan,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Pierre-Alain Bloch,Alain Chabat,nan,France,French,series,nan,nan,nan,Animation- Comedy
tt0250838,The 1900 House,http://www.imdb.com/title/tt0250838/,7.9,nan,nan,322,3600,1999–,nan,2,nan,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,UK,English,series,A 1999 English family volunteers to spend three months in a restored Victorian house- which recreates life for the middle class of 1900. The family must wear period clothes- and not use any conveniences or products that was not available to a family of their class in 1900. The camera follows the members about as they struggle with trying to get enough hot water for a bath- create their own shampoo- raise chickens in the backyard- and (the women- at least) deal with constricting garments.,nan,nan,Documentary- History
tt3395994,The Most Evil Men and Women in History,http://www.imdb.com/title/tt3395994/,7.5,nan,nan,33,1380,2001–,nan,nan,nan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Ben Taylor- David Carpenter- Orlando Figes- Harold Shukman,nan,USA,English,series,Documentary series with each episode focusing on a solitary historical figure who- for various reasons- including despotism- canibalism- genocide- and too many atrocities to imagine- are considered some of histories most vile and appalling figures.,nan,nan,History
tt4263870,Ordinary Heroes,http://www.imdb.com/title/tt4263870/,nan,nan,nan,nan,nan,2013–,nan,nan,nan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,nan,nan,UK- Bosnia and Herzegovina,Bosnian,series,Ordinary Heroes is a 4 x 30'-part documentary series which focuses on people who- during the calamity of the Bosnian war- saved one another. This series was created to be a positive and uplifting portrayal of a selection of 'good stories' that survived to be shared after the horrific- brutal war. The Bosnian war was hell and although the physical conflict ended over two decades ago- the consequences of the disaster are still very much felt today. We explore true stories of heroism- help- support and defiance; people who went out of their way- risking their own lives- to help other people; just because they were neighbours- friends and human beings. These are our Ordinary Heroes. Ordinary Heroes has been selected- 1 of 11 out of over 600 applicants from over 100 countries- by the United Nations Alliance of Civilisations (UNAOC) and the BMW Group to receive the 2014 Intercultural Innovation Award. Their mandate is to select highly innovative grassroots and sustainable projects of non-profit organisations that promote dialogue and intercultural understanding- while making vital contributions to prosperity and peace in global societies.,nan,nan,Documentary
