imdbID,title,url,imdbRating,imdbVotes,duration,year,specialNominations,noOfAwards,noOfNominations,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,directors,writers,actors,country,language,Type,Plot,Rated,Genre,totalSeasons
tt0292403,All About Us,http://www.imdb.com/title/tt0292403/,6.9,12,1800,2001–,None,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Lois Bromfield- Chad Hodge- Pamela Pettler,Alecia Elliott- Marieh Delfino- Crystal Celeste Grant- Alicia Lagano,USA,English,series,The teenage "dramady" follows the fast friendship of four high school girls in Chicago with varied personalities and from different backgrounds. Alecia is a transplanted Alabamian whose passion is music and who wants to sing more than anything else. Niki is from a well-to-do family and enjoys the lifestyle of the rich--and boys--very much. Sierra is an idealist fervently committed to the causes she believes in and has a talent for organizing. Finally- Cris- usually called by her last name Castelli- is the athlete of the group and comes from an Italian-American family which runs its own restaurant.,nan,Comedy- Drama,1
tt8199972,100 Days My Prince,http://www.imdb.com/title/tt8199972/,7.2,492,4500,2018–,None,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Kyung-soo Do- Ji-Hyun Nam- Sung-ha Jo- Han-chul Jo,South Korea,Korean,series,Lee Yul falls off a cliff and nearly dies in an attempted assassination. He loses his memory and wanders for 100 days under a new name and personality. During this period- he meets Hong Sim- head of the first detective agency in Joseon.,nan,Comedy- History- Romance,nan
tt0209520,101st Marriage Proposal,http://www.imdb.com/title/tt0209520/,8.5,83,nan,1991–,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Atsuko Asano- Tetsuya Takeda- Yôsuke Eguchi- Ritsuko Tanaka,Japan,Japanese,series,A young man has problems finding his true love. His brother tries to help him out but to no avail. It seemed as though this man would be on the brink of major depression- until he meets a beautiful young lady. This drama follows their relationships and the people who surround them.,nan,Drama- Romance,nan
tt5985540,18 vs. 29,http://www.imdb.com/title/tt5985540/,nan,nan,nan,2005–,None,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Nae-sang Ahn,South Korea,Korean,series,Yoo Hye-chan is unhappily married to Kang Bong-man- a top actor. On her way to file for divorce- Hye-chan is suddenly involved in a car accident. When she wakes up at the hospital- her ...,nan,Comedy- Drama- Romance,1
tt7208216,20th Century Boy and Girl,http://www.imdb.com/title/tt7208216/,6.8,66,nan,2017–,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Se-ha Ahn,South Korea,Korean,series,The friendship and love lives of three single virgins born in 1983. The boy they liked in their youth shows up one day when they live in rundown apartments. They discover the meaning of home- family- and friendship.,nan,Comedy- Romance,1
tt12015466,365: Repeat the Year,http://www.imdb.com/title/tt12015466/,8.0,207,1800,2020–,None,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,nan,nan,Joon-hyuk Lee- Ji-Hyun Nam- Ji-Soo Kim,South Korea,Korean,series,A story where ten people get the chance to go back in time by one year- but unexpectedly mysterious situations start to arise when their fates are changed and twisted in the process.,nan,Fantasy- Mystery- Thriller,nan
tt5536856,38 Task Force,http://www.imdb.com/title/tt5536856/,7.9,266,3600,2016–,None,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Nae-sang Ahn- Wok-suk Song- Sun-Bin Lee- Dong-seok Ma,South Korea,Korean,series,The task force chief of Seoul City Hall and a con man work together to collect taxes from those who avoid paying large amounts.,nan,Comedy- Crime- Drama,1
tt1935066,49 Days,http://www.imdb.com/title/tt1935066/,8.0,1096,3600,2011,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Yo-won Lee- Gyu-ri Nam- Hyeon-jae Jo- Il-Woo Jung,South Korea,Korean,series,A woman named "Ji Hyun Shin" whom has everything- loving parents- best friends- and an adoring fiancé- gets into a car accident before her wedding causing her to be in a coma. A reaper known as "Scheduler" gives Ji Hyun a second chance to live. In order for her to do that- she must have 3 people cry pure tears. She uses the body of Song Yi Kyung- a woman who lost everything. After devastating turnovers with friends- family- and fiancé Ji Hyun finds it difficult. But grows strong.,nan,Drama,1
tt4950552,A Daughter Just Like You,http://www.imdb.com/title/tt4950552/,nan,nan,nan,2015–,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Daniel Joey Albright- Soo-kyung Lee- Hee-Jin Woo,South Korea,Korean,series,Hong Ae-Ja (Kim Hye-Ok) works as a host at a home shopping channel. She has three accomplished daughters: Ji-Sung (Woo Hee-Jin)- In-Sung (Lee Soo-Kyung) and Hee-Sung (Jung Hye-Seong). Hong Ae-Ja's family interconnects with So Pan-Seok's (Jung Bo-Suk) family and Heo Eun-Sook's (Park Hae-Mi) as in-laws.,nan,Drama,1
tt2362760,A Gentleman's Dignity,http://www.imdb.com/title/tt2362760/,8.0,1137,3900,2012,None,1,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Woo-Bin Kim- Dong-Gun Jang- Ha-neul Kim- Soo-Ro Kim,South Korea,Korean,series,Kim Do Jin (Jang Dong Gun)- an architect with a scathing tongue have romantic relationship with strict high school teacher Seo Yi Soo (Kim Ha Neul)- who moonlights as an umpire at amateur baseball games. Im Tae San (Kim Soo Ro) is dating a cold-hearted woman (Yoon Se Ah) but wonders if there is someone else out there for him. Choi Yoon (Kim Min Jong) tries to heal his heart after losing his wife four years ago. Lee Jung Rok (Lee Jong Hyuk) marries an older woman (Kim Jung Nan) for money but may lose his comfortable lifestyle in a divorce.,nan,Comedy- Drama- Romance,1
tt7099334,A Korean Odyssey,http://www.imdb.com/title/tt7099334/,8.1,2632,4500,2017–2018,None,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Seung-gi Lee- Seung-Won Cha- Yeon-Seo Oh- Hong-ki Lee,South Korea,Korean,series,In 2017- Son Oh Gong and Ma Wang are in conflict with each other and they look for a true light in a dark world where evils exists everywhere.,nan,Comedy- Fantasy- Horror- Romance,1
tt0499280,A Love to Kill,http://www.imdb.com/title/tt0499280/,7.4,387,3600,2005,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Rain- Min-a Shin- Sa-rang Kim- Ki-woo Lee,South Korea,Korean,series,Bokgu- the orphaned son of an abusive mobster- who idolizes the older brother who raised him. Believing that famous actress Cha Eunsuk abandoned his brother and caused the attempted suicide that left his brother hospitalized in a coma- Bokgu plots his revenge- landing a job as Eunsuk's bodyguard in order to try to seduce her- destroy her reputation and her career. Bokgu is bound by both guilt and affection to Han Dajung a childhood friend who pulled him from a fire and saved his life- but was burned and left with permanent scars. He stays with her in a life he despises- as strong-arm man for her loan shark business. As Bokgu exacts his revenge on Eunsuk- he is torn between his growing feelings for her and his sense of obligation to Dajung- between his duty to avenge his brother and the increasing uncertainty that his revenge is justified. His external actions contrast with his inner turmoil and- finally- he is filled with self-loathing at his revenge's successful result.,nan,Drama- Romance,1
tt2060590,A Man Called God,http://www.imdb.com/title/tt2060590/,5.7,128,3000,2010–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Il-guk Song- Jin-woong Cho,South Korea,Korean,series,Michael King vows to revenge his parents' death. He believes that he can use his power as head of an underground drug kingpin to punish those who hurt him. However- his beliefs are shaken when he falls in love with a reporter named Jin Bo Bae.,nan,Romance,1
tt3715110,A New Leaf,http://www.imdb.com/title/tt3715110/,6.2,60,nan,2014–,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Myung-Min Kim- Min-Young Park,South Korea,Korean,series,An infamous lawyer who loses his memory in an accident but not his skills and talent in deductive reasoning.,TV-Y,Drama- Romance,1
tt11505790,A Piece of Your Mind,http://www.imdb.com/title/tt11505790/,7.3,183,4200,2020,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Hae-In Jung- Soo-bin Chae- Lee Hana- Kim Sungkyu,South Korea,Korean,series,A romance about an artificial intelligence (AI) programmer and classical recording engineer.,nan,Comedy- Romance,nan
tt8078744,A Poem a Day,http://www.imdb.com/title/tt8078744/,7.3,132,3900,2018–,None,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Yoo-Bi Lee- Joon-hyuk Lee- Dong-Yoon Jang- Hyun-chul Seo,South Korea,Korean,series,Story follows a group of physical therapists- nurses- radiological technologists- and trainees. Ye Jae Wook works as a physical therapist and also teaches in the same field. He begins to ...,nan,Comedy- Drama,nan
tt2262521,A Thousand Days' Promise,http://www.imdb.com/title/tt2262521/,8.2,48,nan,2011–,None,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Soo Ae,South Korea,Korean,series,A heart wrenching drama about a woman fighting to keep her dignity while dealing with her Alzheimer's. Can she accept help from her lover- even in the face of disgrace?,nan,Drama,1
tt5619630,A Thousand Kisses,http://www.imdb.com/title/tt5619630/,7.6,8,4200,2011–2012,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Hyo-jeong Ban- Hwa-yeon Cha- Jae-sun Jeong- Hyun-Woo Ji,South Korea,Korean,series,After divorcing her unfaithful husband- Joo-Mi receives a second chance at romance with an ex-professional soccer player named Woo-Bin. However- Joo-Mi's and Woo-Bin's age gap poses challenges to be overcome.,nan,Drama- Romance,1
tt6273100,A Wife's Credentials,http://www.imdb.com/title/tt6273100/,nan,nan,4020,2012,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Han-Na Lee,South Korea,Korean,series,Is this the life that you are meant to live? Seo Rae (Kim Hee Ae) is married to Sang Jin (Jang Hyun Sung)- a driven reporter for a broadcasting company. Seo Rae has been a dutiful housewife...,nan,Romance,nan
tt0059997,It's About Time,http://www.imdb.com/title/tt0059997/,6.3,369,1800,1966–1967,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,Sherwood Schwartz,Frank Aletter- Jack Mullaney- Imogene Coca- Joe E. Ross,USA,English,series,Two astronauts- after breaking the speed of light- accidently travel back in time to prehistoric Earth. Unable to return- they make friends with the "natives".,nan,Comedy- Sci-Fi,1
tt7222086,Made in Abyss,http://www.imdb.com/title/tt7222086/,8.4,5276,19500,2017–,None,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,nan,nan,Miyu Tomita- Mariya Ise- Luci Christian- Brittany Lauda,Japan,Japanese,series,The enormous cave system- known as the Abyss- is the only unexplored place in the world. Nobody knows how deep down goes this titanic pit- inhabited by strange and wondrous creatures and full of mysterious ancient relics which purpose in unknown to modern man. Generations of bold adventurers have been drawn by the cryptic depths of the Abyss. In course of time those bold enough to explore the dangerous pit came to be known as "Cave Raiders." In Oosu- the town at the edge of the Abyss- there lives a little orphan named Rico- who dreams of becoming as great a cave raider as her mother was and solving the great mystery of the pit. One day exploring the murky depths she stumbles upon a little boy- who turns out to be a robot...,TV-14,Animation- Adventure- Drama- Fantasy- Mystery- Sci-Fi,1
tt3497446,Adolescence Medley,http://www.imdb.com/title/tt3497446/,7.2,74,14400,2013–,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Jung-min Park,South Korea,Korean,series,A boy who transfers schools a lot joins in a country school- thinking he will transfer soon he picks fight with senior and asks a girl (in the class) out. But he have to stay there till graduation and deal with things he messed up!!,nan,Comedy- Romance,1
tt6591406,After the Rain,http://www.imdb.com/title/tt6591406/,7.4,511,1320,2018–,None,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Sayumi Watabe- Hiroaki Hirata- Haruka Fukuhara- Mika Kanai,Japan,Japanese,series,A young student falls in love with her middle-aged boss.,nan,Animation- Drama- Romance,1
tt5858892,Age of Youth,http://www.imdb.com/title/tt5858892/,8.3,1284,3600,2016–,None,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Han Yeri- Seung-Yeon Han- Eun-bin Park- Hwa-young Ryu,South Korea,Korean,series,5 college students- from different walks of life end up living together in a fictional house share called Belle Epoque,TV-14,Comedy- Drama- Romance,2
tt1672137,Air City,http://www.imdb.com/title/tt1672137/,6.7,23,3600,2007,None,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Ji-Woo Choi- Jin-wook Lee- Jung-jae Lee- David Lee McInnis,South Korea,Korean,series,Airport is a national border that links one country to countries all over the world- including South Korea. The link for Korea is Incheon International Airport. Passengers- freight and airplanes take off and land at this place. With 30-000 airport employees working to keep the airport open 24 hours a day. 21 government agencies are located on the airport premises. Airport is more than just an airport: It is a small city. Just like how one airplane part is essential to the safety of the whole flight- every single person who works at Incheon Airport plays an important role in handling the airplane take-offs and landings. "Aircity" is a story about these dedicated people. When your plane ticket is processed and board a plane after having a seat assigned to you- then the pilot will navigate the plane to your destination. After your plane lands- you need to go to the exit gates. It looks like a simple but in fact takes lots of procedure behind and Aircity will show you what happens behind the scenes as people work hard to make your flight arrive on time without a problem. The characters of this drama harbor a common goal to establish another aircity in the African continent. The goal accompanies many challenges and the characters overcome those challenges one by one. They are courageous and aggressive when it comes to work but the stories of their love is sometimes difficult- foolish and a bit clumsy. But as much as they are faithful to their passions and dreams- they are always respectful of others. Han Do Kyung- specially scouted by the Incheon Airport Director- come back to Korea as the chief of operations of Incheon Airport with much lower salaries. However- Do Kyung lives with an uneven wound of her family and a regret of leaving her sister behind. She met Kim Ji Sung- a National Intelligence Service agent and gets entangle with him. Kim Ji Sung is very passionate about his work to the extend that he is willing to bend the rules to ensure the security of the country even if he is only acting on his instincts. After being stationed at the airport- he finds himself in an emotional turmoil with a woman he used to love. At the same time- he is falling for Han Do Kyung. Kang Ha Joon- a childhood friend of Han Do Kyung is also falling for Do Kyung. Kang Ha Joon is a quick tempered with a habit of talking aggressively due to his nature of work watching over thousands of surveillance cameras in the airport but has good relations with all the airport employees even the cleaners because of his kind personality outside of work. As his friendship develops with Do Kyung- he becomes a strong source of refuge for her. But as his feelings for her grows- his relationship gets more and more complicated with a woman who is his friend- superior at workplace and unrequited love.,TV-Y,Action- Drama- Romance,1
tt1461312,Alice,http://www.imdb.com/title/tt1461312/,7.3,9085,11040,2009,None2:Primetime Emmys;,8,14,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,nan,nan,Caterina Scorsone- Andrew Lee Potts- Matt Frewer- Kathy Bates,UK- Canada,English,series,Everything you know about Alice's Adventures in Wonderland is about to be turned upside down in this modern-day mini-series. The cast includes Kathy Bates- Caterina Scorsone- Matt Frewer- Harry Dean Stanton- and Tim Curry.,Not Rated,Adventure- Drama- Fantasy- Sci-Fi,1
tt6200788,Alien Sam,http://www.imdb.com/title/tt6200788/,nan,nan,1800,2006,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Yi Al Che- Keun-Suk Jang- Da-in Kim- Neul-me Kim,South Korea,Korean,series,Alexander is a reptilian prince from another planet who lands on earth. He disguises himself as a human named Bong Sam and works as a teacher at a middle school.,nan,Comedy,1
tt5321300,All About My Mom,http://www.imdb.com/title/tt5321300/,8.0,23,nan,2015–2016,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,So-young Kim,South Korea,Korean,series,nan,nan,Drama,1
tt3392010,All About My Romance,http://www.imdb.com/title/tt3392010/,7.4,61,nan,2013–,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Ha-kyun Shin- Min-Jung Lee- Hee-soon Park- Chae-Ah Han,South Korea,Korean,series,A conservative government party member falls for the fiesty young leader of an upstart liberal party in this Korean romantic comedy.,nan,Comedy- Romance,1
tt0066626,All in the Family,http://www.imdb.com/title/tt0066626/,8.3,13643,1800,1971–1979,None,34,73,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,Norman Lear,Carroll O'Connor- Jean Stapleton- Rob Reiner- Sally Struthers,USA,English,series,Archie Bunker- was a bigoted working-class family man who held his views of the world. His viewpoints clash with nearly everyone he comes into contact with especially his son-in-law Mike Stivic (or- as Archie delights in calling him- "Meathead").,TV-PG,Comedy- Drama,9
tt6150102,All My Love,http://www.imdb.com/title/tt6150102/,nan,nan,1440,2010–2011,None,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Eun-hee Bang- Ho-bin Jeong- Yi Han Jin- Tae Soo Jun,South Korea,Korean,series,nan,nan,Comedy,1
tt0843239,Alone in Love,http://www.imdb.com/title/tt0843239/,8.7,206,3600,2006–,None,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Jae-suk Ha- Yeong-mi Jeon- Woo-seong Kam- Hyeon-seob Shim,South Korea,Korean,series,This is the story of two ordinary people who meet and fall in love- marry and divorce- but are unable to move on from that point- because their love did not end when they separated. Eun-Ho and Dong-Jin meet one day at the bookstore where he works at and they're immediately drawn to each other. They fall in love after subsequent meetings- and the two are married like millions of others who are in similar situations. But two years later they are divorced- and that's where the story opens. A pair of divorcées sitting across from each other talking about each other's lives. There's nothing about them that stands out from the crowd. They have ordinary jobs- he works at a bookstore and she at the fitness club. Neither is extremely good-looking- nor rich- nor charismatic. But there is something different about them- and as the story reveals the reasons behind their divorce- their continuing meetings after divorce- their mingling in each other's lives- their matchmaking attempt for each other- and their internal monologues about each other- it becomes apparent they are each other's destiny if such thing exists. But even so- getting back together might be asking too much- since that would open up a wound that they've tried to bury for three years. Furthermore their new love-interests- Mi-Youn and Hyeon-Joong are marking their steps into Dong-Jin and Eun-Ho's lives- and the new love might just be a wiser option for two that have tried but failed already. In fact- Hyeon-Joong may have more things in common with Eun-Ho than she ever did with Dong-Jin- and Mi-Youn seems to need Dong-Jin more than Eun-Ho ever did- this alone might be enough for the pair of divorcées to finally cut the tie between them.,nan,Drama- Romance,1
tt6898344,Always Spring,http://www.imdb.com/title/tt6898344/,nan,nan,nan,2016–2017,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Sang-hun Choi- Su-rin Choi- Jae-Suk Han- Seonwoo Jae-Deok,South Korea,Korean,series,nan,nan,Drama- Romance,nan
tt3254428,Per amore del mio popolo,http://www.imdb.com/title/tt3254428/,7.3,13,nan,2014–,None,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Elena Cucci- Mariella Di Lauro- Federico Torre- Franco Barbero,Italy,Italian,series,don Diana- il prete che cercò di aiutare la gente nei momenti resi difficili dalla camorra- negli anni del dominio assoluto della camorra casalese- legata principalmente al boss Francesco ...,nan,Drama,2
tt3681890,Angel Eyes,http://www.imdb.com/title/tt3681890/,7.5,327,nan,2014–,None,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Jin-young Jung- Ha-Neul Kang- Sang-yoon Lee- Ji-Hyun Nam,South Korea,Korean,series,A melodrama about a man and a woman who are each other's first loves- but get separated at childhood due to a painful family situation and meet again 12 years later. Yoon Soo Wan is legally blind woman who gets her vision back after receiving a corneal transplantation in an operation and decides to embrace life with passion by becoming an emergency rescue worker who is known not only by the fire department- but also by the local hospital. She is a tomboyish character who still fondly remembers her first love from 12 years ago.,nan,Drama,1
tt10160592,Angel's Last Mission: Love,http://www.imdb.com/title/tt10160592/,7.7,613,2100,2019–,None,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Hye-Sun Shin- Myung-Soo Kim- Dong-geon Lee- Bo-mi Kim,South Korea,Korean,series,Dan is a care-free angel who always gets into trouble. In order to return to heaven- he is tasked with a mission to find true love for a cold and single-minded ballerina Lee Yun Seo- but ends up falling for her himself.,nan,Comedy- Drama- Fantasy- Romance,nan
tt3541074,Angel's Revenge,http://www.imdb.com/title/tt3541074/,6.5,14,nan,2014–,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,So-yi Yoon- Jeong-cheol Park- Bo Ryung Moon- Kwon Yul,South Korea,Korean,series,a very young girls trio escapes from a convent to meet boys on a disco. A pretty young nun go after them- entered disguised at disco and when she finds the missed sheep being forced for a boy- she don't hesitates and with a jump- lands her feet over the chest of the poor boy. If i tell you the nun is So Yi Yoon- you can say so what- surely remembering ARAHAN- SHADOWLESS SWORD and so. Less usual could sounds that So Yi don't repeat neither a single kick nor a fist in the 103 chapters. Angel s Revenge instead is a tearful story- with some enjoying characters- the hated Jang Taejong- notorious villain- the grand mother Gong- the nun- Sister Maria- returning to a civil Lee Seonyu- to investigate the murder of her sister- Lee JinYU. Its a touching- sometimes painful enormous movie where almost all the stars do right- but...¿can somebody explain why So Yi begins the movie kicking fine but never ever she defends herself against the frequents attacks ?,nan,Drama- Romance,1
tt4535826,Angry Mom,http://www.imdb.com/title/tt4535826/,7.6,353,4200,2015,None,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Hee-seon Kim- Yoo-Jeong Kim- Hyun-Woo Ji- Ji Soo,South Korea,Korean,series,This drama is about Jo Gang-ja- a mother who was known as a tough girl in high school. Her daughter Ah-ran is bullied at school and when Gang-ja finds out- she makes it her responsibility to stop her daughter's bullying. She ends up becoming a high school student again.,nan,Comedy- Drama,1
tt5679572,Another Miss Oh,http://www.imdb.com/title/tt5679572/,7.9,976,4200,2016,None,3,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Hyuk Choi- Si-eun Ha- Jeong-min Heo- Young-ji Heo,South Korea,Korean,series,A romantic television series about two women who not only share the same name Oh Hae Young but they also share a destiny with the same man- Park Do Kyung- who can see the future.,nan,Comedy- Fantasy- Romance,1
tt7475750,April Kiss,http://www.imdb.com/title/tt7475750/,nan,nan,nan,2004,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Soo Ae- Han Sun Jo- Jung-Jin Lee- Yi-hyeon So,South Korea,Korean,series,nan,nan,Drama,nan
tt3768572,Aquarius,http://www.imdb.com/title/tt3768572/,7.1,10862,2520,2015–2016,None,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,nan,John McNamara,David Duchovny- Grey Damon- Gethin Anthony- Emma Dumont,USA,English,series,Los Angeles- 1967. Welcome to the Summer of Love. Aquarius stars David Duchovny as Sam Hodiak- a seasoned homicide detective whose investigations dovetail with the activities of real life cult leader Charles Manson in the years before he masterminded the most notorious killings of a generation- the Tate-LaBianca murders. A small time but charismatic leader with big plans- Manson has begun to build up his "family"- recruiting vulnerable young men and women to join his cause. Teaming up with a young cop who will help him infiltrate Manson's circle- Hodiak is forced to see things through the questioning eyes of someone who came of age amongst the current anti-establishment counterculture. Edgy- addictive and visually stunning- the Age of Aquarius is here.,TV-14,Biography- Crime- Drama- Thriller,2
tt7817966,Are You Human Too?,http://www.imdb.com/title/tt7817966/,8.1,1289,2100,2018,None,4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,nan,nan,Kang-Joon Seo- Seung-Yeon Gong- Sung-Ryung Kim- Joon-hyuk Lee,South Korea,Korean,series,Nam Shin is a son from a family who runs a large company. After an unexpected accident- he falls into a coma. His mother Oh Ro Ra is an authority on brain science and artificial ...,nan,Comedy- Drama- Romance- Sci-Fi,1
tt7094798,Argon,http://www.imdb.com/title/tt7094798/,7.4,184,nan,2017,None,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Ju-hyuk Kim- Woo-hee Chun- Shin Hyon Bin- Il-Joo Ji,South Korea,Korean,series,ARGON shows the struggles behind the scenes in the competitive world or daily news. Work- play- love- hate- trust and betrayal are on the headlines every episode.,nan,Drama,1
tt8750956,Arthdal Chronicles,http://www.imdb.com/title/tt8750956/,8.3,2014,4800,2019–,None,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,nan,nan,Joong-Ki Song- Ji-Won Kim- Dong-Gun Jang- Ok-bin Kim,South Korea,Korean,series,Arthdal Chronicles depicts the birth of civilization and nations in ancient times. It is a story of mythical heroes- their struggle- unity and love of people living in a virtual land called Arth.,nan,Drama- Fantasy- History- Romance,3
tt3441810,Some Assembly Required,http://www.imdb.com/title/tt3441810/,3.5,657,nan,2014–,None,9,17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nan,nan,Kolton Stewart- Harrison Houde- Sydney Scotia- Charlie Storwick,Canada,English,series,A 14-year-old takes ownership of a toy company and hires a group of his friends to help him create amazing new toys.,TV-G,Comedy- Family,3
tt1942171,Athena: Goddess of War,http://www.imdb.com/title/tt1942171/,6.7,366,nan,2010–2011,None,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,nan,nan,Woo-sung Jung- Soo Ae- Seung-Won Cha- Ji-Ah Lee,South Korea,Korean- English- Italian- Japanese,series,IRIS Spin-Off about a new agency- called the National Anti-Terror Service (NTS)- as they go up against another secret terrorist organization- called Athena.,TV-14,Action- Romance- Thriller,1
tt3795672,The Auction House,http://www.imdb.com/title/tt3795672/,6.8,21,nan,2014–,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,nan,nan,Roger Allam,UK,English,series,A look behind the scenes with the eagle-eyed collectors- opportunistic dealers- super-rich customers- eccentric staff and gorgeous artefacts at Lots Road auction house.,nan,Reality-TV,3
